place_id,place_name,place_type,popularity,rating_count,average_rating,budget,keywords
484,Al-Manshiya Square,['indoor'],2278,500,2.07,1483,"['Gardening', 'Travel', 'Health and fitness', 'Fashion', 'Photography', 'Art and culture', 'Sports']"
36,Dunkin' Donuts - Multiple locations in Cairo,['outdoor'],4239,500,3.32,228,"['Pet lovers', 'Art and culture', 'History and politics', 'Parenting', 'DIY and crafts', 'Gardening', 'Movies and TV', 'Fashion', 'Science and nature', 'Reading', 'Food and drink', 'Outdoor activities']"
225,"Left Bank, Alexandria","['outdoor', 'indoor']",9080,500,1.27,749,"['Dancing', 'Science and nature', 'Movies and TV', 'Volunteering', 'Art and culture', 'History and politics', 'Photography', 'Gardening', 'Cars', 'Outdoor activities', 'Travel', 'Parenting', 'DIY and crafts', 'Health and fitness', 'Sports']"
948,Flee Egypt - Cairo,"['indoor', 'outdoor']",4121,100,1.98,1193,"['Pet lovers', 'Reading', 'Fashion', 'Health and fitness', 'Parenting', 'Photography', 'Volunteering', 'DIY and crafts', 'Gardening', 'Science and nature', 'Dancing', 'Art and culture', 'Movies and TV', 'History and politics', 'Travel']"
177,The Greek Village,"['outdoor', 'indoor']",6980,100,4.39,347,"['Music', 'Dancing', 'Food and drink', 'Movies and TV', 'DIY and crafts', 'Science and nature', 'Travel', 'Pet lovers', 'Volunteering', 'Fashion', 'Technology', 'Outdoor activities', 'Parenting', 'Gardening', 'History and politics', 'Sports', 'Reading']"
729,Fjord Bay,"['indoor', 'outdoor']",8851,10000,1.09,1533,"['Sports', 'Food and drink', 'Art and culture', 'Dancing', 'Volunteering', 'Technology', 'Fashion', 'Travel', 'Outdoor activities', 'Health and fitness']"
857,Aqua Blu Sharm El Sheikh,"['indoor', 'outdoor']",2439,10000,2.28,1947,"['Pet lovers', 'Reading', 'History and politics', 'Fashion', 'Science and nature', 'Movies and TV', 'Cars', 'Health and fitness', 'Travel', 'DIY and crafts', 'Food and drink', 'Sports', 'Technology', 'Art and culture', 'Gardening', 'Music', 'Dancing']"
545,The Nile Maxim - Cairo,"['outdoor', 'indoor']",4682,4000,3.34,1141,"['Pet lovers', 'DIY and crafts', 'Travel', 'Gardening', 'Art and culture', 'Reading', 'Outdoor activities', 'Cars']"
386,Panic Station Egypt - Cairo,"['indoor', 'outdoor']",6028,2000,1.53,1407,"['Dancing', 'Pet lovers', 'Cars', 'Technology', 'Fashion']"
655,Hurghada Grand Aquarium,"['outdoor', 'indoor']",998,5000,4.9,160,"['Music', 'Fashion', 'Pet lovers', 'Food and drink']"
95,Escape In Egypt - Cairo,['indoor'],5595,3000,4.44,1824,"['Health and fitness', 'Parenting', 'Fashion']"
356,The Tap West - Sheikh Zayed,['indoor'],3901,100,2.77,2897,"['Health and fitness', 'Art and culture', 'Volunteering']"
67,Tahrir Square,"['indoor', 'outdoor']",6546,100,2.09,714,"['Sports', 'Photography', 'Art and culture', 'Cars', 'History and politics', 'Food and drink', 'Gardening', 'Movies and TV', 'Dancing', 'Fashion', 'Music', 'Outdoor activities', 'Travel', 'Volunteering', 'Technology', 'Pet lovers', 'Science and nature', 'Reading', 'Parenting', 'DIY and crafts', 'Health and fitness']"
217,Challenge Chambers Egypt - Cairo,"['outdoor', 'indoor']",5244,3000,3.64,2093,"['Science and nature', 'Fashion', 'Sports', 'Movies and TV', 'Art and culture', 'Outdoor activities', 'Travel', 'Reading', 'Volunteering', 'Photography', 'Parenting', 'Gardening', 'Food and drink', 'History and politics', 'Music', 'Dancing', 'Cars', 'DIY and crafts', 'Health and fitness', 'Technology']"
7,Pharos Island,['outdoor'],4023,2000,1.44,1802,"['Technology', 'Pet lovers', 'Fashion', 'Travel', 'Health and fitness', 'Photography', 'Cars', 'Dancing', 'Volunteering', 'DIY and crafts', 'Movies and TV', 'Science and nature', 'Sports', 'Gardening', 'Music']"
285,El Dammah Theater - Cairo,"['outdoor', 'indoor']",1040,3000,4.51,181,"['Fashion', 'Technology', 'DIY and crafts', 'Science and nature', 'Gardening', 'History and politics', 'Movies and TV', 'Health and fitness', 'Food and drink']"
778,Miami Park,['indoor'],368,500,2.04,2650,"['Gardening', 'DIY and crafts', 'Pet lovers', 'Reading', 'Movies and TV', 'Photography', 'Travel']"
744,"The Royal Crown, Alexandria",['indoor'],1100,3000,2.07,1637,"['Gardening', 'Science and nature', 'Volunteering', 'Food and drink', 'Reading', 'Outdoor activities', 'Photography', 'Health and fitness']"
976,Tanta Amusement Park,"['indoor', 'outdoor']",2579,100,1.84,1336,"['Cars', 'Outdoor activities', 'Gardening']"
16,Sun Rise Aqua Park,"['outdoor', 'indoor']",6392,4000,3.81,451,"['Music', 'DIY and crafts', 'Health and fitness', 'Food and drink', 'Travel', 'Fashion', 'Science and nature']"
437,The Magnolia Hall - Cairo,['indoor'],5273,200,2.82,855,"['Technology', 'Sports', 'Music', 'Movies and TV', 'Health and fitness', 'DIY and crafts', 'Dancing']"
366,Festival City Mall - Cairo,"['indoor', 'outdoor']",424,1000,2.25,973,"['Gardening', 'Fashion', 'Food and drink', 'Art and culture', 'Music', 'Sports', 'Parenting', 'Reading', 'Cars', 'Travel', 'DIY and crafts', 'Movies and TV', 'Dancing', 'Health and fitness', 'History and politics', 'Outdoor activities']"
393,Time Lapse Egypt - Cairo,"['indoor', 'outdoor']",9073,5000,4.84,2110,"['Gardening', 'History and politics', 'Art and culture']"
605,Mall of Egypt - Cairo,"['indoor', 'outdoor']",5306,5000,1.5,2325,"['Cars', 'Outdoor activities', 'Technology', 'Gardening', 'Food and drink', 'Music', 'Parenting', 'Sports', 'Volunteering', 'Reading', 'DIY and crafts', 'Photography', 'Dancing', 'Health and fitness', 'Pet lovers', 'Movies and TV', 'History and politics', 'Science and nature', 'Travel']"
27,"Bamboo Beach, Hurghada","['indoor', 'outdoor']",4303,100,3.33,1659,"['DIY and crafts', 'Cars', 'History and politics', 'Gardening', 'Outdoor activities', 'Dancing']"
870,Future Park,"['indoor', 'outdoor']",402,10000,2.51,2716,"['History and politics', 'Pet lovers', 'Reading', 'Health and fitness', 'Outdoor activities', 'Photography', 'Technology', 'Food and drink', 'Sports', 'Movies and TV', 'Volunteering', 'Art and culture', 'Parenting', 'Dancing', 'Cars', 'Fashion', 'Science and nature']"
594,Mersa Matrouh Beach,"['indoor', 'outdoor']",1768,3000,2.9,1670,"['DIY and crafts', 'Science and nature', 'Gardening', 'Travel', 'Sports', 'Photography']"
576,"Roof Bar, Cairo",['indoor'],7432,500,1.99,2100,"['Sports', 'Travel', 'Movies and TV', 'Technology', 'Science and nature', 'Fashion', 'Photography', 'Reading', 'Gardening', 'Cars', 'Parenting', 'Health and fitness', 'Outdoor activities', 'Dancing', 'DIY and crafts', 'Food and drink']"
786,Mahmya Island,"['outdoor', 'indoor']",7404,10000,2.51,496,['Music']
532,"Cairo Jazz Club, Cairo","['indoor', 'outdoor']",1301,3000,1.96,718,"['Movies and TV', 'DIY and crafts', 'Reading', 'Fashion', 'Cars', 'Art and culture', 'History and politics', 'Volunteering', 'Dancing', 'Pet lovers', 'Technology', 'Photography', 'Parenting', 'Food and drink', 'Music', 'Travel', 'Gardening', 'Outdoor activities', 'Science and nature']"
142,"The Cellar, Cairo",['indoor'],4544,5000,2.25,822,"['Music', 'Photography']"
144,Sharm El Sheikh Beach,['indoor'],5744,200,1.62,375,"['Gardening', 'Parenting', 'Art and culture', 'Volunteering', 'History and politics', 'Reading', 'Cars', 'Technology', 'Food and drink']"
309,Escape It Egypt - Alexandria,['indoor'],8010,10000,4.87,1461,"['Volunteering', 'Technology', 'Science and nature', 'Pet lovers', 'Gardening', 'Health and fitness', 'Reading', 'Food and drink', 'Fashion', 'Dancing', 'Movies and TV', 'Cars', 'History and politics', 'Outdoor activities', 'DIY and crafts', 'Sports', 'Music', 'Travel']"
456,Al-Rahmaniyah Park,['indoor'],9459,4000,3.71,2157,"['Technology', 'Photography']"
462,Blue Lagoon Aqua Park,"['outdoor', 'indoor']",5428,3000,2.69,2706,"['Movies and TV', 'Dancing', 'DIY and crafts', 'Fashion', 'Volunteering', 'Food and drink', 'Art and culture', 'Photography', 'Sports', 'History and politics', 'Health and fitness', 'Music', 'Parenting']"
327,"Second Cup - Mall of Egypt, Giza",['indoor'],6660,2000,1.48,2558,"['Food and drink', 'Movies and TV', 'Cars', 'Outdoor activities', 'Parenting', 'Technology', 'Music', 'Reading', 'Art and culture', 'Photography', 'Volunteering', 'Dancing', 'Pet lovers', 'Science and nature', 'History and politics', 'Sports', 'Health and fitness', 'Gardening', 'Fashion', 'DIY and crafts', 'Travel']"
897,"El Rowad, Cairo","['outdoor', 'indoor']",8994,2000,4.46,554,"['Art and culture', 'Parenting', 'Photography', 'Volunteering', 'Reading', 'Gardening', 'Cars', 'Sports', 'Music', 'Technology', 'Travel', 'Health and fitness', 'Movies and TV', 'DIY and crafts', 'Fashion', 'Science and nature', 'Pet lovers', 'History and politics', 'Outdoor activities', 'Food and drink', 'Dancing']"
661,Citadel of Qaitbay,['outdoor'],5928,100,4.53,124,"['Science and nature', 'Music', 'Technology', 'Outdoor activities', 'Health and fitness', 'Art and culture', 'DIY and crafts', 'Sports', 'Movies and TV', 'Parenting', 'Cars']"
44,Kharga Oasis,"['outdoor', 'indoor']",3711,200,1.39,2864,"['Sports', 'Photography']"
46,Blue Lagoon Aqua Park,"['indoor', 'outdoor']",3264,4000,2.73,958,"['Pet lovers', 'Technology', 'Gardening', 'DIY and crafts', 'History and politics', 'Health and fitness']"
373,Panic Station Egypt - Cairo,"['indoor', 'outdoor']",5414,2000,4.57,2897,"['Reading', 'Travel', 'History and politics', 'Sports', 'Cars', 'Pet lovers', 'Food and drink', 'Dancing', 'Movies and TV', 'Health and fitness', 'Photography', 'Fashion', 'Science and nature', 'Parenting', 'Music', 'Volunteering', 'Outdoor activities', 'Art and culture', 'DIY and crafts']"
677,Sharm El Sheikh Beach,['outdoor'],9901,5000,3.81,127,"['Music', 'DIY and crafts', 'Volunteering', 'Parenting', 'Travel', 'Health and fitness', 'Food and drink', 'Cars', 'Dancing']"
179,"Bon Appetit - Heliopolis, Cairo","['indoor', 'outdoor']",1027,3000,4.56,2804,"['Cars', 'Science and nature', 'History and politics', 'Music', 'Reading', 'Photography', 'Parenting', 'Art and culture', 'Gardening']"
681,Fjord Bay,"['indoor', 'outdoor']",3318,500,2.85,2348,"['Health and fitness', 'Movies and TV', 'Fashion', 'Outdoor activities', 'History and politics', 'Food and drink', 'Travel', 'Gardening', 'Dancing', 'DIY and crafts', 'Cars', 'Photography', 'Science and nature', 'Reading']"
595,"Green & Beans - Maadi, Cairo",['outdoor'],1763,1000,2.17,1238,"['Reading', 'DIY and crafts', 'Outdoor activities', 'Volunteering', 'Pet lovers', 'Sports', 'History and politics', 'Gardening', 'Art and culture', 'Fashion', 'Movies and TV', 'Health and fitness', 'Photography', 'Dancing']"
902,Al-Galala Mountain,['outdoor'],7068,2000,3.71,2317,"['Gardening', 'Outdoor activities', 'Health and fitness', 'History and politics', 'Cars', 'Dancing', 'Travel', 'DIY and crafts', 'Photography', 'Fashion', 'Art and culture', 'Music', 'Science and nature']"
72,Magic Galaxy,"['outdoor', 'indoor']",7344,1000,1.11,1860,['Science and nature']
284,Find Your Way Egypt - Cairo,['indoor'],2463,100,3.71,1201,"['Science and nature', 'Health and fitness', 'Fashion']"
941,"Rio Nightclub, Sharm El Sheikh",['indoor'],7393,1000,3.98,1410,"['DIY and crafts', 'Dancing', 'Cars', 'Music', 'Volunteering', 'Reading', 'Movies and TV', 'Health and fitness', 'Fashion', 'Technology', 'Gardening', 'History and politics']"
738,Get Out Egypt - Cairo,['outdoor'],9753,200,3.11,1065,"['Gardening', 'Technology', 'Food and drink', 'Outdoor activities']"
716,Abu Simbel Temple,['indoor'],9068,10000,3.82,1585,"['Gardening', 'Art and culture', 'Cars', 'Photography', 'Travel', 'Dancing', 'Fashion']"
881,Sharm Cliff Park,['outdoor'],7995,10000,4.72,1261,"['Movies and TV', 'Dancing', 'Reading', 'Fashion', 'Sports', 'Parenting', 'Science and nature', 'Gardening', 'Food and drink', 'Art and culture', 'Cars', 'Music', 'Health and fitness']"
719,Miami Park,['indoor'],4045,3000,2.87,2667,"['Volunteering', 'Reading', 'Travel']"
268,Downtown Katameya - New Cairo,"['outdoor', 'indoor']",9550,3000,2.71,1342,"['Fashion', 'Pet lovers', 'History and politics', 'Music', 'Travel', 'Technology', 'Science and nature', 'Health and fitness', 'Food and drink', 'Art and culture', 'Photography', 'Sports', 'Parenting', 'Dancing']"
40,The Waterway New Cairo - Cairo,['indoor'],6246,5000,4.76,1633,"['Dancing', 'Movies and TV', 'Sports']"
335,The Grand Mall,['indoor'],2020,4000,1.02,114,"['Travel', 'DIY and crafts', 'Cars', 'Outdoor activities', 'Health and fitness', 'Parenting', 'Photography', 'Pet lovers', 'Music', 'Movies and TV', 'Dancing', 'Science and nature', 'Food and drink', 'Volunteering', 'Art and culture', 'Reading', 'Technology', 'Gardening']"
900,"Le Chantilly - Heliopolis, Cairo",['indoor'],2912,1000,1.27,2897,"['DIY and crafts', 'Health and fitness', 'Pet lovers', 'Food and drink', 'Science and nature', 'Fashion', 'Sports', 'Photography', 'Reading', 'History and politics', 'Cars', 'Art and culture', 'Dancing', 'Gardening', 'Technology', 'Travel']"
936,Al Kawther Water Park,"['indoor', 'outdoor']",8150,5000,3.23,1080,"['Science and nature', 'Dancing', 'Music', 'Health and fitness', 'Photography', 'Art and culture']"
2,"Caribou Coffee - Downtown Mall, Cairo","['outdoor', 'indoor']",6280,100,1.39,2657,"['Pet lovers', 'DIY and crafts', 'Reading', 'Travel', 'Art and culture', 'Music', 'Health and fitness', 'Volunteering', 'Food and drink', 'Dancing', 'Technology', 'Science and nature', 'Photography', 'Sports', 'Cars', 'Movies and TV', 'Fashion', 'Parenting', 'Gardening', 'History and politics', 'Outdoor activities']"
117,"Little Buddha, Sharm El Sheikh",['outdoor'],1651,100,3.45,1050,"['Art and culture', 'Fashion', 'Outdoor activities', 'Pet lovers', 'Photography', 'Music', 'Science and nature', 'Food and drink', 'Travel', 'Movies and TV', 'Sports', 'Gardening', 'Volunteering', 'Technology', 'History and politics', 'Dancing']"
180,El Tanboura Hall - Cairo,"['outdoor', 'indoor']",2747,10000,2.28,139,"['Music', 'Food and drink', 'Fashion', 'Photography', 'Technology', 'Cars', 'Movies and TV', 'Science and nature', 'Volunteering', 'Outdoor activities', 'Parenting', 'Gardening']"
808,El Sokhna Port,"['indoor', 'outdoor']",6994,10000,4.6,2110,"['History and politics', 'Fashion', 'Dancing', 'Travel', 'Outdoor activities']"
49,"Tintawi - Maadi, Cairo",['indoor'],4322,1000,2.38,201,"['Movies and TV', 'Dancing', 'Cars', 'Volunteering', 'History and politics', 'Health and fitness', 'DIY and crafts', 'Gardening', 'Travel']"
861,"Cairo Capital Club, Cairo",['outdoor'],7053,500,4.15,1860,"['Parenting', 'Gardening', 'History and politics', 'Food and drink', 'Photography', 'Dancing', 'Science and nature', 'Health and fitness', 'Volunteering', 'Music', 'Cars']"
777,Wadi Adventure,['outdoor'],1400,100,2.89,549,"['Food and drink', 'Art and culture', 'Gardening', 'Parenting', 'Cars', 'Reading', 'Pet lovers', 'Dancing', 'History and politics', 'Health and fitness', 'DIY and crafts', 'Science and nature', 'Volunteering']"
653,"Costa Coffee - Citystars Mall, Cairo",['outdoor'],9609,3000,2.7,2736,"['Food and drink', 'Gardening', 'Dancing', 'Cars', 'Science and nature', 'DIY and crafts', 'Movies and TV', 'History and politics', 'Photography', 'Music', 'Volunteering', 'Sports', 'Parenting', 'Fashion', 'Outdoor activities', 'Technology', 'Art and culture', 'Pet lovers', 'Travel']"
20,Giza Zoo,['outdoor'],8529,200,1.68,259,"['Health and fitness', 'Music', 'History and politics', 'Movies and TV', 'Cars', 'Photography', 'Parenting', 'Art and culture', 'Food and drink', 'DIY and crafts']"
126,"The GrEEK Campus - New Cairo, Cairo","['indoor', 'outdoor']",4032,2000,1.4,820,"['Outdoor activities', 'Sports', 'History and politics', 'Dancing', 'Gardening', 'DIY and crafts', 'Parenting', 'Science and nature', 'Photography', 'Health and fitness', 'Reading', 'Technology', 'Cars', 'Movies and TV', 'Volunteering', 'Art and culture', 'Pet lovers']"
258,Exit Plan Egypt - Cairo,"['indoor', 'outdoor']",2132,500,2.69,1935,"['Health and fitness', 'Music', 'Outdoor activities', 'Photography', 'Dancing', 'Sports', 'DIY and crafts', 'Volunteering', 'Food and drink', 'Science and nature', 'Movies and TV', 'Technology', 'Reading', 'Gardening', 'Travel', 'Pet lovers', 'History and politics', 'Parenting']"
324,"Left Bank, Alexandria",['outdoor'],441,10000,3.55,555,"['Volunteering', 'Sports', 'Gardening', 'Music', 'Pet lovers', 'Technology', 'Outdoor activities', 'Food and drink', 'Dancing', 'DIY and crafts', 'Health and fitness', 'Parenting', 'Cars', 'Art and culture', 'Reading', 'History and politics', 'Travel', 'Science and nature', 'Photography', 'Fashion', 'Movies and TV']"
279,"Panorama Cafe - Downtown, Cairo",['outdoor'],7293,4000,2.18,1563,"['Gardening', 'Sports', 'Travel', 'Photography', 'Movies and TV', 'Pet lovers', 'Health and fitness', 'Dancing', 'Cars', 'Art and culture', 'History and politics', 'Volunteering', 'Reading', 'Fashion', 'DIY and crafts', 'Music', 'Outdoor activities']"
685,"Java Java - Heliopolis, Cairo",['indoor'],7349,2000,1.63,392,"['Science and nature', 'Food and drink', 'Outdoor activities', 'Gardening', 'Music', 'Fashion', 'DIY and crafts', 'Photography', 'Cars', 'Sports', 'Dancing']"
602,The Box Egypt - Cairo,"['outdoor', 'indoor']",7630,5000,1.96,2386,"['Cars', 'Food and drink', 'Dancing', 'Gardening', 'Music', 'Reading', 'Photography', 'Sports', 'History and politics', 'Art and culture', 'Fashion', 'Outdoor activities', 'DIY and crafts', 'Health and fitness', 'Technology']"
997,Sun Aqua Park,['outdoor'],7024,200,4.3,2209,"['Travel', 'Parenting', 'Volunteering']"
583,"The Tap Maadi Street 231, Cairo","['indoor', 'outdoor']",8677,5000,1.57,2231,"['Photography', 'Pet lovers', 'Cars', 'Reading', 'Sports', 'Movies and TV', 'Health and fitness', 'Dancing', 'Gardening', 'History and politics', 'DIY and crafts', 'Art and culture', 'Travel', 'Outdoor activities', 'Volunteering', 'Music', 'Fashion', 'Parenting', 'Food and drink']"
755,Almaza City Center,"['indoor', 'outdoor']",1469,100,3.1,1900,"['Science and nature', 'Outdoor activities', 'Sports', 'Volunteering', 'History and politics', 'Health and fitness', 'Photography', 'Dancing', 'Fashion', 'Music', 'Travel', 'Parenting', 'DIY and crafts', 'Cars', 'Art and culture', 'Gardening', 'Movies and TV', 'Pet lovers']"
413,"Belal & Barzilai, Alexandria",['outdoor'],2512,3000,1.1,2540,"['Art and culture', 'Food and drink', 'Outdoor activities', 'History and politics', 'Dancing', 'Travel', 'Science and nature', 'Reading', 'Pet lovers', 'Photography', 'Sports', 'DIY and crafts', 'Health and fitness', 'Movies and TV']"
652,"Coffee Beanery - Cairo Festival City Mall, Cairo",['outdoor'],9588,10000,4,2548,"['Reading', 'Travel', 'Volunteering', 'Food and drink', 'Gardening', 'DIY and crafts', 'Fashion', 'Sports', 'Technology', 'Art and culture', 'Dancing', 'Music', 'Science and nature', 'Pet lovers', 'Photography', 'Cars']"
424,"Buddha-Bar, Cairo","['outdoor', 'indoor']",3108,100,4.95,184,"['Health and fitness', 'Science and nature', 'Music', 'Dancing', 'Photography', 'Food and drink', 'Pet lovers']"
689,"Gardenia Cafe - Maadi, Cairo","['indoor', 'outdoor']",826,4000,1.93,635,"['Gardening', 'DIY and crafts', 'History and politics', 'Pet lovers', 'Cars', 'Outdoor activities', 'Reading', 'Food and drink', 'Health and fitness', 'Photography', 'Science and nature', 'Fashion', 'Sports', 'Movies and TV']"
401,"The Greek Campus, Cairo","['indoor', 'outdoor']",9016,10000,4.82,714,"['Pet lovers', 'Cars', 'Outdoor activities', 'Music', 'Technology', 'Food and drink', 'Fashion', 'History and politics', 'Science and nature', 'Movies and TV', 'Travel', 'Sports', 'Parenting', 'Dancing', 'Reading', 'Art and culture']"
612,Hysteria Egypt - Cairo,['outdoor'],9708,3000,3.87,225,"['Cars', 'Music', 'DIY and crafts', 'Outdoor activities', 'Volunteering', 'Art and culture', 'Travel', 'Technology', 'Health and fitness', 'Movies and TV', 'Parenting', 'Photography', 'Dancing', 'Food and drink', 'Sports', 'History and politics']"
445,"The Backyard, Cairo",['indoor'],2131,2000,3,213,"['Pet lovers', 'Cars', 'Technology', 'Parenting', 'Volunteering', 'Reading', 'Fashion', 'Science and nature', 'DIY and crafts', 'Travel', 'Sports', 'Gardening', 'Music', 'Photography', 'History and politics', 'Outdoor activities']"
354,Aladin Park,['outdoor'],1983,2000,3.83,820,"['Reading', 'Science and nature', 'Fashion', 'Music', 'Cars', 'Volunteering', 'History and politics', 'Photography', 'Outdoor activities', 'Food and drink']"
439,"Amici Bar & Grill, Cairo","['indoor', 'outdoor']",3942,1000,3.53,618,"['Food and drink', 'Technology']"
419,The Grand Mall,['outdoor'],2847,3000,1.81,2976,"['Volunteering', 'Technology', 'Movies and TV', 'History and politics', 'Music', 'Photography', 'DIY and crafts', 'Dancing', 'Gardening', 'Food and drink', 'Art and culture']"
438,The Sunken City of Heracleion,['indoor'],7227,200,1.66,175,"['Fashion', 'Art and culture', 'Cars', 'Gardening', 'Reading']"
273,The Westin Cairo Golf Resort & Spa - Cairo,"['indoor', 'outdoor']",6956,1000,1.17,2336,"['Pet lovers', 'Dancing', 'Science and nature', 'Health and fitness', 'Cars', 'Sports', 'Parenting', 'Volunteering', 'Fashion', 'Technology']"
617,The Box Egypt - Cairo,['indoor'],7187,3000,4.37,1674,"['Sports', 'Fashion', 'History and politics', 'Pet lovers', 'Cars', 'Science and nature', 'Health and fitness', 'Music', 'Dancing', 'DIY and crafts', 'Technology', 'Movies and TV', 'Outdoor activities', 'Photography', 'Gardening', 'Art and culture', 'Travel']"
702,"TBS - Heliopolis, Cairo",['indoor'],8443,3000,4.66,338,"['Health and fitness', 'Photography']"
842,"The Cellar, Cairo",['outdoor'],5812,4000,4.08,2200,"['Technology', 'Food and drink', 'Science and nature', 'DIY and crafts', 'Cars', 'Travel', 'Photography', 'Art and culture', 'History and politics', 'Pet lovers', 'Gardening', 'Parenting', 'Outdoor activities', 'Fashion', 'Music']"
461,The American University in Cairo - Cairo,['outdoor'],9869,1000,4.41,1458,"['Fashion', 'Gardening', 'Volunteering', 'Movies and TV', 'Food and drink', 'Dancing', 'Outdoor activities', 'Health and fitness', 'History and politics', 'Travel', 'Photography', 'Sports', 'DIY and crafts', 'Science and nature', 'Cars', 'Music', 'Parenting', 'Art and culture', 'Reading']"
768,The Escape Room Egypt - Cairo,"['outdoor', 'indoor']",8008,1000,4.11,1364,"['DIY and crafts', 'Volunteering', 'Outdoor activities', 'Cars', 'Parenting', 'Pet lovers', 'Dancing', 'Science and nature', 'Food and drink', 'Sports', 'Movies and TV', 'Reading', 'Health and fitness', 'Photography', 'Gardening']"
980,"Club 35, Cairo",['indoor'],9796,1000,4.52,675,"['Cars', 'Reading', 'Science and nature', 'Pet lovers', 'Health and fitness', 'Photography', 'Outdoor activities', 'Dancing', 'History and politics', 'Art and culture']"
667,Gabal Albaqar Mountain,"['outdoor', 'indoor']",2731,100,1.81,2805,"['Movies and TV', 'Science and nature', 'Parenting', 'Art and culture', 'Food and drink', 'Pet lovers', 'Gardening', 'Volunteering', 'Outdoor activities', 'Reading', 'Sports', 'Photography', 'History and politics', 'Music', 'Dancing', 'Cars', 'Health and fitness', 'Travel', 'Fashion', 'Technology', 'DIY and crafts']"
316,Breakout Egypt - Sharm El Sheikh,"['outdoor', 'indoor']",4602,200,1.85,2880,"['Dancing', 'Parenting', 'Pet lovers', 'Music', 'Gardening', 'Technology', 'Fashion', 'Sports', 'Photography', 'Outdoor activities', 'Cars']"
625,Tahrir Square,['indoor'],7356,4000,4.25,719,"['Food and drink', 'Science and nature', 'Dancing', 'DIY and crafts', 'Volunteering', 'Art and culture', 'Movies and TV', 'Sports', 'Fashion', 'Reading', 'Gardening', 'Technology', 'Photography', 'Outdoor activities', 'Pet lovers', 'Music', 'Health and fitness', 'History and politics']"
498,El Genaina Theatre - Cairo,['indoor'],241,2000,3.81,1566,"['Sports', 'Parenting', 'Photography', 'Food and drink', 'Outdoor activities', 'Travel', 'Health and fitness', 'Pet lovers', 'History and politics', 'Reading', 'Cars', 'Movies and TV', 'Gardening']"
172,Xscapology Egypt - Cairo,"['indoor', 'outdoor']",1377,10000,1.75,1232,"['Fashion', 'Food and drink', 'Dancing', 'Art and culture', 'Volunteering', 'Parenting', 'Technology', 'Gardening', 'DIY and crafts', 'Cars']"
318,The Grand Mall,"['outdoor', 'indoor']",7839,5000,3.48,1177,"['Photography', 'History and politics']"
365,The Grand Mall,"['outdoor', 'indoor']",7594,100,1.22,1354,['Fashion']
864,Mirage Park,['outdoor'],5776,10000,2.5,2346,"['Music', 'Health and fitness']"
982,"Roasting House - New Cairo, Cairo",['outdoor'],8318,2000,2.41,2743,"['Health and fitness', 'Reading', 'Food and drink', 'Dancing', 'Technology', 'Sports', 'Art and culture', 'Science and nature', 'Parenting', 'Cars', 'Movies and TV', 'Fashion', 'Music', 'Photography', 'Pet lovers', 'History and politics', 'Volunteering', 'Outdoor activities', 'DIY and crafts', 'Gardening']"
469,Lock'n'Load Egypt - Cairo,['indoor'],6380,4000,3.76,1174,"['Technology', 'Travel', 'Art and culture', 'Photography', 'Science and nature', 'Pet lovers', 'Food and drink']"
596,Citadel of Qaitbay,['indoor'],1666,4000,1.69,100,"['Food and drink', 'Gardening', 'Photography', 'Movies and TV', 'Pet lovers', 'Sports', 'Parenting', 'Outdoor activities', 'Technology', 'History and politics', 'Fashion', 'Art and culture', 'Dancing', 'Music', 'Travel', 'DIY and crafts']"
679,Ras El-Soda Beach,['outdoor'],9558,1000,2.44,127,"['DIY and crafts', 'Movies and TV', 'Health and fitness', 'Parenting', 'Dancing', 'Travel', 'Sports', 'Music', 'Art and culture', 'Cars', 'Volunteering', 'Science and nature', 'Fashion']"
460,Escape Hour Egypt - Cairo,"['outdoor', 'indoor']",6036,500,3.76,2838,"['Sports', 'Parenting', 'Reading', 'Technology', 'Science and nature', 'Pet lovers', 'Gardening', 'Music', 'DIY and crafts', 'Art and culture', 'Outdoor activities', 'Dancing', 'Cars', 'Health and fitness', 'Photography', 'Travel', 'Fashion', 'Volunteering', 'Movies and TV']"
960,"Left Bank, Alexandria","['outdoor', 'indoor']",2521,200,2.88,1843,"['Photography', 'Health and fitness', 'DIY and crafts', 'Gardening', 'Movies and TV', 'Dancing', 'History and politics', 'Outdoor activities', 'Reading', 'Parenting']"
829,Al Koronfel Park,['indoor'],3857,4000,2.95,2447,"['Movies and TV', 'Reading', 'Art and culture', 'Cars', 'Outdoor activities', 'Health and fitness', 'Photography']"
474,Fox in a Box Egypt - Cairo,['outdoor'],1058,100,1.27,2445,"['Gardening', 'Fashion', 'Health and fitness', 'Travel', 'Movies and TV', 'Pet lovers', 'Sports', 'Art and culture', 'Volunteering', 'Dancing', 'Technology', 'History and politics', 'Science and nature']"
718,"Le Deck, Alexandria","['outdoor', 'indoor']",2010,100,2.19,893,"['History and politics', 'Technology', 'Health and fitness', 'Pet lovers', 'Outdoor activities', 'Music', 'Photography']"
11,Aqua Park Sokhna,['outdoor'],384,100,4.54,1940,"['Dancing', 'Art and culture', 'Fashion', 'Movies and TV', 'Food and drink', 'Parenting', 'Pet lovers']"
580,"La Plage, Alexandria","['indoor', 'outdoor']",6045,4000,1.42,540,"['Music', 'Sports', 'Movies and TV', 'Art and culture', 'Cars', 'History and politics']"
