User ID,Hangout Place,Date,Time,Number of People
874,The Vault Egypt - Cairo,2022-10-28 14:00:00,14:00:00,6
353,"Felfela - Downtown, Cairo",2022-05-21 11:00:00,11:00:00,4
575,"Koshari Abou Tarek, Cairo",2021-10-11 20:00:00,20:00:00,3
712,"La Bodega, Cairo",2022-11-20 05:00:00,05:00:00,2
121,UpTown Mall,2022-10-21 17:00:00,17:00:00,5
405,Mirage Park,2022-03-06 20:00:00,20:00:00,10
121,Conrad Cairo - Cairo,2022-04-21 11:00:00,11:00:00,1
598,The Room Egypt - Cairo,2022-08-06 16:00:00,16:00:00,3
471,Aswan Dam,2022-09-28 01:00:00,01:00:00,9
597,"Coffee Beanery - Cairo Festival City Mall, Cairo",2021-09-24 05:00:00,05:00:00,2
607,El Gomhoreya Theatre - Cairo,2021-07-18 09:00:00,09:00:00,3
987,"The Bar, Cairo",2022-01-25 16:00:00,16:00:00,5
852,Panic Room Egypt - Cairo,2021-07-20 17:00:00,17:00:00,5
713,Alchemy - Cairo,2021-08-18 02:00:00,02:00:00,3
369,Festival City Mall - Cairo,2023-01-11 19:00:00,19:00:00,7
404,Locked Room Egypt - Cairo,2022-10-24 12:00:00,12:00:00,7
352,Fustat Park,2021-12-30 13:00:00,13:00:00,3
590,"Koshari Abou Tarek, Cairo",2021-09-15 02:00:00,02:00:00,3
637,Breakout Egypt - Cairo,2022-11-28 04:00:00,04:00:00,10
462,Magic World,2021-07-29 15:00:00,15:00:00,9
29,"Pegasus Lounge Bar, Alexandria",2022-08-12 01:00:00,01:00:00,1
820,Taba Heights Beach,2022-09-19 23:00:00,23:00:00,1
958,Royal Mall,2023-01-28 16:00:00,16:00:00,6
117,"The Kitchenette - New Cairo, Cairo",2021-12-03 19:00:00,19:00:00,6
534,Al Kholafaa Al Rashedeen Mosque Park,2021-07-21 15:00:00,15:00:00,9
20,Al Rehab City,2022-04-08 10:00:00,10:00:00,5
927,Miami Park,2022-10-14 08:00:00,08:00:00,9
230,"Coffee Republic - Maadi, Cairo",2022-03-24 12:00:00,12:00:00,6
926,Paradox Egypt - Cairo,2023-01-21 11:00:00,11:00:00,3
226,The Room Egypt - Giza,2023-01-04 02:00:00,02:00:00,7
652,The Vault Egypt - Cairo,2022-07-22 03:00:00,03:00:00,4
401,"Sufi - Zamalek, Cairo",2022-12-24 05:00:00,05:00:00,1
104,"The Royal Crown, Alexandria",2022-08-26 02:00:00,02:00:00,2
467,Cairo Jazz Club - Cairo,2022-09-07 06:00:00,06:00:00,3
207,Royal Maxim Palace Kempinski Cairo - Cairo,2022-07-24 01:00:00,01:00:00,3
830,Locked Up Egypt - Cairo,2021-12-06 20:00:00,20:00:00,3
898,St. Anthony's Monastery,2022-12-05 08:00:00,08:00:00,8
277,Tivoli Dome,2021-11-06 10:00:00,10:00:00,10
634,"Cafe Supreme - Zamalek, Cairo",2023-01-06 11:00:00,11:00:00,7
569,Cairo International Park,2022-09-03 15:00:00,15:00:00,10
714,Ras El-Soda Beach,2021-08-09 16:00:00,16:00:00,2
444,"Tamarai, Cairo",2021-12-05 17:00:00,17:00:00,9
795,Al Kholafaa Al Rashedeen Mosque Park,2022-08-07 10:00:00,10:00:00,9
780,Xscapology Egypt - Cairo,2022-08-01 23:00:00,23:00:00,2
914,Wonderland Park,2022-08-13 21:00:00,21:00:00,10
115,"Buddha-Bar Beach, Sahel",2022-08-22 19:00:00,19:00:00,2
685,Sun City Mall,2022-01-25 18:00:00,18:00:00,4
704,Arabella Country Club,2021-10-01 10:00:00,10:00:00,1
379,The Chamber of Secrets Egypt - Cairo,2021-09-12 22:00:00,22:00:00,10
62,Escape House Egypt - Cairo,2022-04-18 05:00:00,05:00:00,4
212,Sun Wing Water World,2021-07-21 07:00:00,07:00:00,7
257,Dream Land,2022-01-21 18:00:00,18:00:00,1
548,City Stars Park,2022-10-27 10:00:00,10:00:00,4
58,Red Sea Monastery,2022-11-08 23:00:00,23:00:00,1
692,Sphinx Aqua Park,2022-03-20 00:00:00,00:00:00,2
287,Kharga Oasis,2022-08-24 02:00:00,02:00:00,10
636,"Rio Nightclub, Sharm El Sheikh",2022-06-21 10:00:00,10:00:00,10
119,Gabal Albaqar Mountain,2021-08-19 17:00:00,17:00:00,5
32,Happy Land,2022-11-25 09:00:00,09:00:00,4
947,"Deck 35, Alexandria",2023-01-04 23:00:00,23:00:00,5
177,Wadi Sannur Cave,2022-01-14 09:00:00,09:00:00,6
565,El Tanboura Hall - Cairo,2022-03-04 13:00:00,13:00:00,9
224,Sun City Mall - Cairo,2022-02-05 17:00:00,17:00:00,9
714,Escape Hour Egypt - Cairo,2022-12-19 10:00:00,10:00:00,5
486,The Great Escape Egypt - Alexandria,2022-09-08 01:00:00,01:00:00,3
181,"Roasting House - New Cairo, Cairo",2022-11-05 17:00:00,17:00:00,9
624,Fjord Bay,2022-10-01 10:00:00,10:00:00,10
865,"The GrEEK Campus - New Cairo, Cairo",2022-09-25 17:00:00,17:00:00,3
298,Green Valley,2023-01-01 08:00:00,08:00:00,2
541,"Sand Bar, Hurghada",2022-12-24 09:00:00,09:00:00,3
452,Sky Fun Amusement Park,2022-04-10 02:00:00,02:00:00,6
413,Hurghada Beach,2021-11-13 14:00:00,14:00:00,3
971,Fjord Bay,2022-07-04 19:00:00,19:00:00,10
59,Dream Land,2022-05-12 04:00:00,04:00:00,7
640,Royal Yacht Club - Alexandria,2021-07-20 04:00:00,04:00:00,5
451,Blue Bay,2022-10-10 14:00:00,14:00:00,8
371,"New Marina, El Gouna",2022-01-05 06:00:00,06:00:00,7
185,Cairo Festival City,2022-12-05 02:00:00,02:00:00,2
290,"The GrEEK Campus - Tahrir Square, Cairo",2023-01-02 22:00:00,22:00:00,10
246,"The Lemon Tree & Co., Cairo",2022-09-20 22:00:00,22:00:00,2
85,Sindbad Aqua Park,2022-09-10 18:00:00,18:00:00,6
903,"L'Oasis, Cairo",2022-11-26 14:00:00,14:00:00,2
79,Al-Omari Mosque Park,2022-08-08 22:00:00,22:00:00,1
57,The Chamber Egypt - Cairo,2021-07-20 12:00:00,12:00:00,10
890,Abu Simbel Temple,2022-10-11 19:00:00,19:00:00,9
918,"El Horreya, Alexandria",2022-07-24 13:00:00,13:00:00,6
724,Challenge Chambers Egypt - Cairo,2022-06-27 04:00:00,04:00:00,3
291,Questopia Egypt - Cairo,2022-11-20 20:00:00,20:00:00,2
53,El Nahda Association for Arts and Culture - Alexandria,2022-06-23 12:00:00,12:00:00,8
794,Pharaoh's Island,2022-08-30 17:00:00,17:00:00,1
704,Dandy Mega Mall - Cairo,2022-04-13 23:00:00,23:00:00,8
382,UpTown Mall,2023-01-30 16:00:00,16:00:00,4
566,Dolphin Park,2022-04-07 13:00:00,13:00:00,2
40,Porto Marina Resort and Spa,2022-07-17 06:00:00,06:00:00,1
839,Royal Maxim Palace Kempinski Cairo - Cairo,2022-01-10 23:00:00,23:00:00,3
115,"CinnZeo Bakery Cafe - Mall of Egypt, Giza",2022-09-13 09:00:00,09:00:00,2
727,Insomnia Egypt - Cairo,2021-11-27 17:00:00,17:00:00,10
269,The Chamber of Secrets Egypt - Cairo,2021-10-19 01:00:00,01:00:00,4
921,"Wunder Garten, Alexandria",2022-11-01 09:00:00,09:00:00,7
696,Taziry Ecolodge Siwa,2021-11-04 08:00:00,08:00:00,5
78,Mirage Park,2021-10-07 09:00:00,09:00:00,3
103,"The Tap Maadi Street 9, Cairo",2021-09-29 06:00:00,06:00:00,9
659,"Mince - New Cairo, Cairo",2022-02-15 20:00:00,20:00:00,10
780,Flee Egypt - Cairo,2021-12-06 01:00:00,01:00:00,3
969,"Costa Coffee - Citystars Mall, Cairo",2022-08-21 23:00:00,23:00:00,5
197,"Green & Beans - Maadi, Cairo",2022-05-02 06:00:00,06:00:00,4
417,"Hard Rock Cafe, Cairo",2022-08-13 22:00:00,22:00:00,6
864,Phobia Egypt - Cairo,2023-01-12 15:00:00,15:00:00,5
126,Al-Masah Hotel and Spa,2022-08-10 03:00:00,03:00:00,8
941,Family Land,2022-04-16 06:00:00,06:00:00,7
566,The Escape Room Egypt - El Gouna,2022-05-19 01:00:00,01:00:00,9
767,Mystic Wadi,2022-12-18 11:00:00,11:00:00,6
47,Sun City Mall,2021-11-27 10:00:00,10:00:00,4
552,Dream Park,2023-01-14 00:00:00,00:00:00,7
982,Tivoli Dome,2022-06-03 16:00:00,16:00:00,7
940,Magic Galaxy,2022-03-15 07:00:00,07:00:00,4
926,Borg El Arab Stadium,2022-11-15 19:00:00,19:00:00,9
882,Kharga Oasis,2023-01-15 00:00:00,00:00:00,1
800,"Cairo Capital Club, Cairo",2021-09-24 02:00:00,02:00:00,6
485,Mersa Matrouh Beach,2021-10-16 22:00:00,22:00:00,1
251,Hurghada Grand Aquarium,2022-03-30 21:00:00,21:00:00,9
746,Key Quest Egypt - Cairo,2022-02-08 18:00:00,18:00:00,8
656,Saint Catherine's Monastery,2021-12-11 08:00:00,08:00:00,5
716,"The Tap Maadi Street 231, Cairo",2022-08-07 21:00:00,21:00:00,1
880,The Riddle Egypt - Cairo,2021-10-30 19:00:00,19:00:00,4
585,"O2 Lounge, Sharm El Sheikh",2021-10-07 22:00:00,22:00:00,6
861,The American University in Cairo - Cairo,2022-08-25 13:00:00,13:00:00,7
955,The Westin Cairo Golf Resort & Spa - Cairo,2022-12-11 14:00:00,14:00:00,7
96,Red Sea Monastery,2022-10-11 05:00:00,05:00:00,10
687,"The Bistro, Cairo",2023-01-24 09:00:00,09:00:00,6
323,Giza Plateau,2022-08-16 13:00:00,13:00:00,2
192,"Pub 28, Cairo",2022-10-18 10:00:00,10:00:00,1
858,Luxor Temple,2021-12-16 15:00:00,15:00:00,6
40,"Beano's Cafe - Maadi, Cairo",2021-09-02 18:00:00,18:00:00,10
675,"The Terrace, Cairo",2022-10-28 06:00:00,06:00:00,10
585,The French Institute - Cairo,2021-12-28 21:00:00,21:00:00,10
375,"The Tap West, Cairo",2021-10-06 19:00:00,19:00:00,4
22,Nile Plaza Mall,2022-08-10 06:00:00,06:00:00,6
357,"Brioche Doree - Cairo Festival City Mall, Cairo",2022-08-21 17:00:00,17:00:00,8
115,Wadi Sannur Cave,2022-06-15 04:00:00,04:00:00,5
176,Adventure Rooms Egypt - Cairo,2022-06-19 14:00:00,14:00:00,9
207,Cleopark,2021-12-21 02:00:00,02:00:00,7
449,"Buddha-Bar, Sahel",2022-04-09 09:00:00,09:00:00,8
932,Aqua Park City,2022-10-01 10:00:00,10:00:00,9
529,Al Horreya Park,2022-06-05 19:00:00,19:00:00,7
384,Sky Water Park,2021-08-25 20:00:00,20:00:00,8
60,"The Greek Campus, Cairo",2021-08-07 09:00:00,09:00:00,1
674,Tahrir Square,2022-04-17 15:00:00,15:00:00,10
943,Aswan High Dam,2022-10-26 11:00:00,11:00:00,4
838,"Le Chantilly - Heliopolis, Cairo",2021-11-09 11:00:00,11:00:00,6
895,Al Zohour Club,2021-09-11 06:00:00,06:00:00,1
848,"La Bodega, Cairo",2022-01-09 09:00:00,09:00:00,7
66,Pacha Sharm El Sheikh,2022-07-02 05:00:00,05:00:00,9
165,Sun Aqua Park,2022-01-01 23:00:00,23:00:00,2
73,Flee Egypt - Cairo,2021-08-16 07:00:00,07:00:00,1
788,Almaza City Center,2021-09-27 19:00:00,19:00:00,1
214,Tahrir Square,2023-01-28 09:00:00,09:00:00,4
699,"Caribou Coffee - Downtown Mall, Cairo",2021-12-18 19:00:00,19:00:00,9
372,"Filfila - Downtown, Cairo",2021-07-27 03:00:00,03:00:00,2
962,Adventure Land,2022-09-19 18:00:00,18:00:00,10
591,"Tim Hortons - Citystars Mall, Cairo",2022-02-21 11:00:00,11:00:00,3
391,"The Lemon Tree & Co., Cairo",2022-12-23 19:00:00,19:00:00,7
282,Point 90 Mall - New Cairo,2021-08-03 19:00:00,19:00:00,4
370,Escape Room Egypt - Heliopolis,2022-06-11 09:00:00,09:00:00,9
518,Sharm El-Naga Beach,2022-08-06 13:00:00,13:00:00,2
605,Tiba Outlet Mall,2022-05-30 01:00:00,01:00:00,5
274,Royal Mall,2021-09-16 11:00:00,11:00:00,2
764,El Sokhna Port,2022-11-04 14:00:00,14:00:00,8
803,Al-Quds Park,2021-11-14 02:00:00,02:00:00,9
899,Four Seasons Hotel Cairo at Nile Plaza - Cairo,2023-01-08 10:00:00,10:00:00,8
606,Nubian Village,2022-09-13 09:00:00,09:00:00,6
945,"24K, Cairo",2021-12-14 03:00:00,03:00:00,9
516,Escape the Crate Egypt - Cairo,2022-02-02 11:00:00,11:00:00,5
631,"Pascucci - Mall of Egypt, Giza",2022-12-10 05:00:00,05:00:00,10
420,Escape the Crate Egypt - Cairo,2022-12-17 02:00:00,02:00:00,9
164,"Tche Tche - Zamalek, Cairo",2022-06-22 03:00:00,03:00:00,4
566,Conrad Cairo - Cairo,2022-06-10 22:00:00,22:00:00,7
655,Mersa Matrouh Beach,2022-11-05 22:00:00,22:00:00,7
124,"El Horreya, Alexandria",2022-05-10 22:00:00,22:00:00,10
784,Blue Bay,2022-03-13 14:00:00,14:00:00,4
244,Sofitel Cairo Nile El Gezirah - Cairo,2021-09-23 13:00:00,13:00:00,1
571,The Riddle Egypt - Cairo,2022-10-29 20:00:00,20:00:00,9
922,"Divino Cafe & Restaurant - Maadi, Cairo",2021-12-30 21:00:00,21:00:00,4
925,"Brioche Doree - Cairo Festival City Mall, Cairo",2021-08-24 19:00:00,19:00:00,2
542,Questopia Egypt - Cairo,2022-06-04 22:00:00,22:00:00,10
828,Cairo International Stadium - Cairo,2022-08-23 10:00:00,10:00:00,8
91,Escape In Egypt - Cairo,2021-12-17 06:00:00,06:00:00,6
288,"The Backyard, Cairo",2021-07-30 11:00:00,11:00:00,4
913,"Filfila - Downtown, Cairo",2021-11-06 14:00:00,14:00:00,2
865,Montaza Palace Gardens,2021-09-26 14:00:00,14:00:00,3
734,Sindbad Aqua Park,2022-01-13 17:00:00,17:00:00,7
825,Sharm Happy Land,2022-02-16 19:00:00,19:00:00,5
712,Arabella Country Club,2021-10-23 01:00:00,01:00:00,9
39,Wadi Al-Hitan,2021-09-23 11:00:00,11:00:00,4
895,El Hanager Arts Centre - Cairo,2021-10-23 08:00:00,08:00:00,3
208,"Caffè Greco - Downtown, Cairo",2022-02-07 08:00:00,08:00:00,8
298,Al Marassi Beach,2021-12-11 22:00:00,22:00:00,5
221,The Escape Hunt Experience Egypt - Cairo,2023-02-01 23:00:00,23:00:00,1
517,Adventure Rooms Egypt - Cairo,2022-10-25 22:00:00,22:00:00,1
480,"Cairo Jazz Club, Cairo",2022-12-07 16:00:00,16:00:00,10
848,"Filfila - Downtown, Cairo",2022-03-15 02:00:00,02:00:00,6
368,Time Lapse Egypt - Cairo,2022-10-05 17:00:00,17:00:00,7
95,Al Ahly Sports Club - Cairo,2021-12-30 17:00:00,17:00:00,9
670,"Sabai Sabai, Cairo",2022-06-10 06:00:00,06:00:00,9
604,Cairo International Convention Centre - Cairo,2022-10-02 17:00:00,17:00:00,6
862,"La Poire Cafe - Nasr City, Cairo",2022-04-02 19:00:00,19:00:00,10
101,El Fayoum Oasis,2022-10-09 06:00:00,06:00:00,9
113,"Green & Beans - Maadi, Cairo",2022-02-22 07:00:00,07:00:00,6
777,The Greek Club - Alexandria,2021-11-24 17:00:00,17:00:00,6
511,Gezira Club,2021-10-30 04:00:00,04:00:00,5
791,"Costa Coffee - Citystars Mall, Cairo",2022-10-22 03:00:00,03:00:00,2
110,Sun City Aqua Park,2023-01-03 14:00:00,14:00:00,10
817,Fox in a Box Egypt - Cairo,2021-08-03 13:00:00,13:00:00,2
725,Cairo Jazz Festival - Cairo,2022-01-12 20:00:00,20:00:00,4
756,Amaze Egypt - Cairo,2021-10-01 00:00:00,00:00:00,7
100,"Livingstone, Cairo",2022-09-19 12:00:00,12:00:00,9
294,Fanara Beach,2022-03-26 15:00:00,15:00:00,9
182,The Marina El Alamein,2022-06-21 12:00:00,12:00:00,7
520,Great Escape Egypt - Cairo,2023-01-22 07:00:00,07:00:00,5
690,Sun City Hurghada,2022-03-21 06:00:00,06:00:00,2
995,The Great Escape Egypt - Alexandria,2022-08-30 19:00:00,19:00:00,3
73,"Sand Bar, Hurghada",2021-08-28 05:00:00,05:00:00,8
415,Al Kholafaa Al Rashedeen Mosque Park,2022-07-11 12:00:00,12:00:00,9
876,Jolly Ville,2022-04-19 07:00:00,07:00:00,6
368,Al-Fayoum Oasis,2022-03-29 02:00:00,02:00:00,9
85,The Great Sand Sea,2022-11-28 08:00:00,08:00:00,6
545,Nile Plaza Mall,2022-07-14 20:00:00,20:00:00,4
225,The Greek Club - Alexandria,2022-08-01 22:00:00,22:00:00,1
965,"Left Bank, Alexandria",2022-03-12 03:00:00,03:00:00,7
996,Sharm El-Naga Beach,2021-08-29 15:00:00,15:00:00,10
550,Crazy Water Park Sokhna,2022-05-16 01:00:00,01:00:00,9
379,Enigma Egypt - Cairo,2023-01-23 17:00:00,17:00:00,3
101,"Beano's Cafe - Maadi, Cairo",2021-11-01 04:00:00,04:00:00,4
550,Mystery Rooms Egypt - Cairo,2022-03-28 14:00:00,14:00:00,2
963,Mini Egypt Park,2022-06-25 02:00:00,02:00:00,1
195,Ghibli Raceway,2022-06-23 13:00:00,13:00:00,8
711,"The Bar, Cairo",2022-12-18 14:00:00,14:00:00,2
621,"Cafe Tabasco - Maadi, Cairo",2021-11-06 11:00:00,11:00:00,2
342,"Sabai Sabai, Cairo",2022-10-04 05:00:00,05:00:00,10
745,Al-Orman Garden,2021-11-17 05:00:00,05:00:00,10
652,"Grand Cafe - Zamalek, Cairo",2022-05-19 07:00:00,07:00:00,1
105,El Dammah Theater - Cairo,2021-12-02 09:00:00,09:00:00,2
598,The British Council - Cairo,2022-02-21 07:00:00,07:00:00,7
322,Lock'n'Load Egypt - Cairo,2021-07-22 08:00:00,08:00:00,5
226,"Amici Bar & Grill, Cairo",2022-07-01 06:00:00,06:00:00,7
743,Coney Island,2022-04-18 17:00:00,17:00:00,5
996,"L'Oasis, Cairo",2022-03-01 02:00:00,02:00:00,4
146,Cairo Marriott Hotel - Cairo,2022-07-05 21:00:00,21:00:00,5
627,Wonderland Park,2022-07-06 02:00:00,02:00:00,6
778,Karnak Temple,2022-06-27 15:00:00,15:00:00,8
760,Nile City Towers,2022-05-02 10:00:00,10:00:00,1
397,Jungle Park,2021-11-20 03:00:00,03:00:00,5
674,Flee Egypt - Cairo,2022-09-16 20:00:00,20:00:00,10
746,Aswan Botanical Garden,2022-01-04 02:00:00,02:00:00,4
154,Ghibli Raceway,2022-06-17 18:00:00,18:00:00,4
225,Ghibli Raceway,2022-12-15 19:00:00,19:00:00,9
498,"La Maison Blanche - Heliopolis, Cairo",2022-03-26 06:00:00,06:00:00,7
356,Taba Heights Beach,2022-12-07 12:00:00,12:00:00,9
605,Rihana Resort,2021-12-21 15:00:00,15:00:00,3
861,Montaza Palace Gardens,2021-11-25 19:00:00,19:00:00,6
624,Sheraton Cairo Hotel & Casino - Cairo,2023-01-03 22:00:00,22:00:00,5
119,The Magnolia Hall - Cairo,2022-06-07 08:00:00,08:00:00,6
86,El Sawy Culturewheel - Cairo,2023-02-01 07:00:00,07:00:00,1
510,"Rio Nightclub, Sharm El Sheikh",2022-02-13 23:00:00,23:00:00,2
56,Magic Land,2022-09-25 06:00:00,06:00:00,9
553,Wadi Adventure,2022-05-28 01:00:00,01:00:00,6
641,First Mall,2021-11-22 17:00:00,17:00:00,2
243,El Gouna,2022-07-16 03:00:00,03:00:00,2
523,"La Bodega, Alexandria",2021-12-28 05:00:00,05:00:00,5
31,Hadaba Aqua Park,2022-10-03 04:00:00,04:00:00,2
95,El Hanager Arts Centre - Cairo,2021-12-16 08:00:00,08:00:00,8
767,Borg El Arab Stadium,2021-08-17 04:00:00,04:00:00,5
67,Al Koronfel Park,2022-12-17 15:00:00,15:00:00,6
819,First Mall,2021-08-07 09:00:00,09:00:00,3
465,"The Coffee House - Maadi, Cairo",2021-09-12 09:00:00,09:00:00,3
42,Escape Artist Egypt - Cairo,2022-07-18 13:00:00,13:00:00,2
31,"The Lodge, Cairo",2022-07-17 23:00:00,23:00:00,3
394,Makadi Aqua Park,2022-02-07 18:00:00,18:00:00,7
895,Family Park in Maadi,2022-12-05 01:00:00,01:00:00,3
178,Al-Omari Mosque Park,2021-08-30 06:00:00,06:00:00,4
920,"Cafe Supremo - New Cairo, Cairo",2022-09-22 21:00:00,21:00:00,10
790,Downtown Katameya - New Cairo,2023-01-05 01:00:00,01:00:00,6
168,Arabella Country Club,2023-01-18 17:00:00,17:00:00,5
38,"The Royal Crown, Alexandria",2021-07-26 10:00:00,10:00:00,6
55,"Aqua Park, Sharm El Sheikh",2022-06-29 04:00:00,04:00:00,5
891,Borg El Arab Stadium,2022-01-22 10:00:00,10:00:00,9
130,Wadi Al-Hitan,2022-02-22 10:00:00,10:00:00,7
298,Escape Hour Egypt - Cairo,2023-01-05 02:00:00,02:00:00,10
958,Al-Mashaya Reserve,2022-08-06 18:00:00,18:00:00,8
983,Port Said Lighthouse,2021-08-06 09:00:00,09:00:00,10
816,"The Backyard, Cairo",2022-07-08 19:00:00,19:00:00,9
749,"The Bar, Cairo",2021-09-24 14:00:00,14:00:00,1
419,Escape Room Egypt - Heliopolis,2022-10-21 19:00:00,19:00:00,9
790,Golden Nile,2022-02-28 17:00:00,17:00:00,10
640,Cairo International Stadium - Cairo,2022-08-24 18:00:00,18:00:00,3
698,"Sufi - Zamalek, Cairo",2021-12-08 14:00:00,14:00:00,10
897,The Box Egypt - Cairo,2022-01-19 00:00:00,00:00:00,5
225,Borg El Arab Stadium,2022-02-08 03:00:00,03:00:00,9
341,El Hanager Arts Centre - Cairo,2023-01-16 18:00:00,18:00:00,9
469,"Buddha-Bar, Sahel",2022-12-26 07:00:00,07:00:00,7
55,Break Egypt - Cairo,2022-04-21 08:00:00,08:00:00,5
622,The British Council - Cairo,2022-04-22 00:00:00,00:00:00,4
701,Hurghada Grand Aquarium,2021-12-13 12:00:00,12:00:00,1
257,"Green & Beans - Maadi, Cairo",2022-05-19 10:00:00,10:00:00,2
659,El Sawy Culturewheel - Cairo,2021-10-25 17:00:00,17:00:00,7
499,"Left Bank, Alexandria",2022-02-25 08:00:00,08:00:00,8
3,Sharm Plaza,2022-08-29 03:00:00,03:00:00,4
12,Pharos Island,2022-12-07 21:00:00,21:00:00,1
255,"La Poire Cafe - Nasr City, Cairo",2022-04-17 18:00:00,18:00:00,10
552,The Key Egypt - Alexandria,2022-09-23 19:00:00,19:00:00,7
628,Al-Obour City Park,2021-09-04 23:00:00,23:00:00,1
366,Cleopatra's Bath,2022-04-25 00:00:00,00:00:00,7
5,The Room Egypt - Alexandria,2021-09-29 05:00:00,05:00:00,2
243,Ghibli Raceway,2022-07-04 08:00:00,08:00:00,4
323,"The Irish House, Cairo",2022-02-09 12:00:00,12:00:00,2
421,Break Egypt - Cairo,2021-12-22 11:00:00,11:00:00,5
325,Wadi Degla Protectorate,2022-11-13 20:00:00,20:00:00,7
669,"El Rowad, Cairo",2022-05-25 23:00:00,23:00:00,9
847,Fairmont Nile City - Cairo,2022-09-05 07:00:00,07:00:00,3
383,Room Escape Egypt - Cairo,2022-09-06 15:00:00,15:00:00,3
642,Wadi Degla Sporting Club - Cairo,2022-07-30 07:00:00,07:00:00,1
781,Escapology Egypt - Alexandria,2022-07-16 17:00:00,17:00:00,1
905,Al-Rahmaniyah Park,2021-10-23 21:00:00,21:00:00,5
846,Kempinski Nile Hotel - Cairo,2022-05-02 13:00:00,13:00:00,2
262,ROOM Art Space & Cafe - Cairo,2022-12-17 14:00:00,14:00:00,4
582,Montaza Palace Gardens,2022-11-07 01:00:00,01:00:00,7
61,Escape the Crate Egypt - Cairo,2021-10-25 09:00:00,09:00:00,1
262,ROOM Art Space & Cafe - Cairo,2022-10-17 14:00:00,14:00:00,5
694,Sharm El Sheikh Beach,2022-08-07 17:00:00,17:00:00,10
511,"The Bar, Cairo",2021-08-18 13:00:00,13:00:00,3
294,"El Rowad, Cairo",2022-05-22 02:00:00,02:00:00,2
986,Sun Wing Water World,2022-03-30 14:00:00,14:00:00,3
597,"Tipplers Bar, Cairo",2021-11-26 01:00:00,01:00:00,8
643,Darb 1718 - Cairo,2022-07-13 17:00:00,17:00:00,5
301,Al Mamoura Beach,2021-10-31 11:00:00,11:00:00,1
684,Sindbad Aqua Park,2022-05-06 03:00:00,03:00:00,4
214,"Caribou Coffee - Downtown Mall, Cairo",2021-08-20 13:00:00,13:00:00,5
306,Escape In Egypt - Cairo,2022-03-01 14:00:00,14:00:00,8
839,"Fat Harry's, Cairo",2022-05-06 01:00:00,01:00:00,6
87,Mystery Rooms Egypt - Cairo,2021-08-17 01:00:00,01:00:00,10
470,"Beano's Cafe - Maadi, Cairo",2021-09-10 06:00:00,06:00:00,3
154,"The Irish House, Cairo",2023-01-12 07:00:00,07:00:00,3
687,"L'Oasis, Cairo",2022-05-15 11:00:00,11:00:00,6
974,Ras El-Soda Beach,2022-01-15 05:00:00,05:00:00,7
661,The Great Escape Egypt - Alexandria,2022-12-30 00:00:00,00:00:00,8
584,Adventure Rooms Egypt - Cairo,2021-09-12 15:00:00,15:00:00,1
466,ClueZ Egypt - Cairo,2022-02-27 18:00:00,18:00:00,8
124,Xscapology Egypt - Cairo,2023-01-26 13:00:00,13:00:00,4
560,Alf Leila Wa Leila,2021-08-14 05:00:00,05:00:00,7
170,Royal Water Park,2021-09-30 10:00:00,10:00:00,2
31,"Teatro, Cairo",2021-09-17 10:00:00,10:00:00,6
230,The Tap East - New Cairo,2021-10-28 18:00:00,18:00:00,3
921,"Enab Beirut, Cairo",2022-07-26 06:00:00,06:00:00,4
250,The Magnolia Hall - Cairo,2022-02-21 20:00:00,20:00:00,3
553,"The Bakery - Heliopolis, Cairo",2021-11-19 14:00:00,14:00:00,5
768,The Swedish Institute - Alexandria,2022-11-02 08:00:00,08:00:00,5
315,"The Bar, Cairo",2022-08-20 09:00:00,09:00:00,6
236,Breakout Egypt - Sharm El Sheikh,2021-08-28 14:00:00,14:00:00,7
154,"The Lodge Bar, Alexandria",2022-05-13 09:00:00,09:00:00,10
790,"Indigo, Cairo",2022-11-09 00:00:00,00:00:00,6
911,Al Ahly Sports Club - Cairo,2021-12-16 21:00:00,21:00:00,6
346,Serapium Forest,2021-09-30 04:00:00,04:00:00,4
542,Citystars - Cairo,2022-04-16 15:00:00,15:00:00,1
503,Festival City Mall,2021-09-15 00:00:00,00:00:00,2
869,"Seagull Beach Bar, HurghadaHarry's Pub, Alexandria",2022-03-04 20:00:00,20:00:00,1
293,Dunkin' Donuts - Multiple locations in Cairo,2022-02-01 12:00:00,12:00:00,10
722,Wadi Degla Protectorate,2022-09-09 11:00:00,11:00:00,1
464,Pharos Island,2022-09-10 20:00:00,20:00:00,3
220,"L'Oasis, Cairo",2021-07-18 02:00:00,02:00:00,7
941,Al Kholafaa Al Rashedeen Mosque Park,2022-08-08 10:00:00,10:00:00,9
21,"Mojo Lounge & Grill, Cairo",2022-12-12 08:00:00,08:00:00,10
365,Nubian Village,2022-02-22 20:00:00,20:00:00,8
625,Jungle Aqua Park Hurghada,2022-10-15 07:00:00,07:00:00,8
926,"Club 35, Cairo",2022-04-23 09:00:00,09:00:00,4
115,"Green & Beans - Maadi, Cairo",2022-12-05 14:00:00,14:00:00,7
279,Escape It Egypt - Alexandria,2021-09-01 10:00:00,10:00:00,10
97,"Indigo, Cairo",2022-08-21 12:00:00,12:00:00,7
787,Abu Simbel Temple,2022-06-17 08:00:00,08:00:00,7
919,The Escape Room Egypt - Cairo,2022-05-01 15:00:00,15:00:00,9
685,Aladin Park,2022-09-30 16:00:00,16:00:00,2
