place_id,place_name,place_type,popularity,rating_count,average_rating,budget,keywords
472,Citystars - Cairo,['outdoor'],9744,4000,1.66,100,"['Science and nature', 'Outdoor activities', 'Food and drink', 'Technology', 'Music', 'History and politics', 'Travel', 'Health and fitness', 'Cars', 'Art and culture', 'Gardening', 'Pet lovers', 'Volunteering', 'DIY and crafts']"
722,Escape Room Egypt - Alexandria,"['indoor', 'outdoor']",8809,4000,4.29,100,"['Art and culture', 'Volunteering', 'Travel', 'History and politics', 'Fashion', 'Technology', 'Outdoor activities', 'Health and fitness', 'Music', 'Food and drink', 'DIY and crafts', 'Gardening', 'Science and nature']"
611,Future Park,['indoor'],7748,200,1.33,100,"['Parenting', 'Pet lovers', 'Fashion', 'Science and nature', 'Sports', 'Gardening', 'Technology', 'Reading', 'Art and culture', 'History and politics', 'Photography', 'Travel', 'Movies and TV', 'Outdoor activities', 'Volunteering', 'Health and fitness', 'Dancing', 'Music', 'Cars']"
334,Hurghada Beach,"['outdoor', 'indoor']",4502,200,4.27,500,"['Gardening', 'History and politics', 'Science and nature', 'Food and drink', 'Technology', 'Travel', 'Pet lovers', 'Parenting', 'Music', 'Photography', 'Dancing']"
451,Karnak Temple,['indoor'],8605,4000,3.97,500,"['Reading', 'Cars', 'Parenting', 'Technology', 'Pet lovers', 'DIY and crafts', 'Music', 'Dancing', 'Volunteering', 'Movies and TV', 'Travel', 'History and politics', 'Outdoor activities', 'Photography']"
454,Fanara Beach,"['outdoor', 'indoor']",7278,1000,3.63,500,"['Fashion', 'Travel', 'Science and nature', 'Cars', 'Sports', 'Art and culture', 'Photography', 'Dancing', 'Technology', 'Pet lovers', 'Food and drink', 'History and politics', 'Outdoor activities']"
960,Al-Manshiya Square,['indoor'],8910,10000,1.98,100,"['Reading', 'Fashion', 'Art and culture', 'Music', 'History and politics', 'Movies and TV', 'Cars', 'Outdoor activities', 'Food and drink', 'Sports', 'Dancing', 'Science and nature', 'Pet lovers']"
503,Magic World,['indoor'],3751,200,4.09,250,"['History and politics', 'Sports', 'Cars', 'Music', 'Food and drink', 'Volunteering', 'Movies and TV', 'Health and fitness', 'Gardening', 'Fashion', 'Technology', 'Art and culture', 'Outdoor activities', 'Reading']"
682,UpTown Mall,['outdoor'],9092,100,3.84,250,"['Movies and TV', 'Technology']"
542,The Grand Mall,['indoor'],8024,100,3.63,1000,"['Outdoor activities', 'Fashion', 'Volunteering']"
76,"Coffee Lounge - Zamalek, Cairo",['indoor'],7794,3000,1.32,1000,"['Cars', 'Food and drink', 'History and politics', 'Gardening', 'Art and culture', 'Parenting', 'Health and fitness', 'DIY and crafts', 'Technology', 'Fashion', 'Travel', 'Science and nature']"
772,Crazy Water Park,['indoor'],2656,500,3.5,250,"['Travel', 'DIY and crafts', 'Volunteering', 'Science and nature', 'Movies and TV', 'Cars', 'Fashion', 'History and politics']"
211,Soho Square Sharm El Sheikh,"['indoor', 'outdoor']",1130,3000,2.04,100,"['Art and culture', 'Cars', 'Health and fitness', 'Music', 'Food and drink', 'Fashion', 'Reading', 'Photography', 'History and politics']"
991,"The Lodge Bar, Alexandria","['indoor', 'outdoor']",3959,3000,4.16,1000,"['Food and drink', 'Music', 'Science and nature', 'Sports', 'Parenting', 'Travel', 'Cars', 'Fashion', 'Gardening', 'Health and fitness', 'Movies and TV', 'DIY and crafts', 'Outdoor activities', 'Art and culture', 'Dancing', 'Pet lovers', 'Technology', 'History and politics', 'Volunteering', 'Photography', 'Reading']"
407,"Yalla Bina - Mohandeseen, Cairo","['indoor', 'outdoor']",1578,4000,4.95,100,"['Technology', 'Fashion', 'Outdoor activities', 'Health and fitness', 'Parenting', 'Cars', 'Dancing', 'History and politics', 'Food and drink', 'Movies and TV', 'Photography', 'Art and culture', 'Volunteering']"
402,"Brioche Doree - Cairo Festival City Mall, Cairo",['indoor'],6334,500,3.04,500,"['Gardening', 'Technology']"
94,Festival City Mall,['indoor'],5561,10000,1.9,500,"['Cars', 'Pet lovers', 'Gardening', 'Parenting', 'Music', 'Photography', 'Art and culture']"
62,Time Lapse Egypt - Cairo,['outdoor'],1257,500,3.99,500,"['Volunteering', 'Movies and TV', 'Food and drink', 'Travel', 'Gardening', 'Reading', 'Pet lovers', 'DIY and crafts', 'Outdoor activities', 'Parenting', 'Health and fitness', 'Science and nature', 'Music', 'Cars', 'Fashion', 'History and politics', 'Technology', 'Sports']"
308,Fanara Beach,"['outdoor', 'indoor']",3745,10000,2.22,250,"['DIY and crafts', 'Outdoor activities', 'Reading', 'Movies and TV', 'Technology', 'Travel', 'History and politics', 'Sports', 'Parenting', 'Music', 'Fashion', 'Gardening', 'Volunteering', 'Photography', 'Pet lovers', 'Health and fitness', 'Art and culture', 'Food and drink']"
600,The Tap Maadi Beach - Cairo,"['indoor', 'outdoor']",7868,1000,3.86,250,"['Science and nature', 'Gardening', 'History and politics', 'Pet lovers']"
35,Mena House Hotel - Cairo,"['indoor', 'outdoor']",8381,5000,4.29,1000,['Health and fitness']
736,Cairo International Stadium - Cairo,"['outdoor', 'indoor']",4229,3000,2.77,250,"['Reading', 'Cars', 'DIY and crafts']"
787,Amazonia,"['outdoor', 'indoor']",9520,4000,1.37,250,"['Technology', 'Reading', 'Outdoor activities', 'Parenting', 'Pet lovers', 'Health and fitness', 'Art and culture', 'Sports', 'Volunteering', 'Cars', 'Dancing', 'Travel', 'Gardening']"
922,Ras El Bar,"['indoor', 'outdoor']",158,200,1.58,250,"['Fashion', 'Cars', 'Food and drink', 'Pet lovers', 'Dancing']"
932,Royal Yacht Club - Alexandria,"['outdoor', 'indoor']",2847,1000,2.91,100,"['Sports', 'Pet lovers', 'Art and culture', 'Movies and TV', 'Reading', 'Outdoor activities', 'Gardening', 'Food and drink', 'Fashion', 'Travel', 'Science and nature', 'Photography', 'Volunteering', 'Dancing', 'Music', 'Technology', 'Cars', 'Health and fitness', 'DIY and crafts', 'Parenting']"
389,"Costa Coffee - Citystars Mall, Cairo",['outdoor'],2710,5000,3.03,500,"['Movies and TV', 'Health and fitness', 'Dancing', 'Fashion', 'Pet lovers', 'Parenting', 'Outdoor activities', 'Cars', 'Photography']"
9,"I Bistro Bar, Cairo",['outdoor'],6740,10000,1.25,250,"['Reading', 'Movies and TV', 'Health and fitness', 'Volunteering', 'Science and nature']"
432,The Sunken City of Heracleion,"['indoor', 'outdoor']",9211,2000,2.65,250,"['Science and nature', 'Technology', 'Music', 'Outdoor activities']"
715,Trapped Egypt - Cairo,['indoor'],1520,2000,2.01,500,"['Gardening', 'Science and nature', 'Pet lovers', 'DIY and crafts', 'Music', 'Volunteering', 'History and politics', 'Travel', 'Photography', 'Dancing', 'Fashion']"
84,Gabal Albaqar Mountain,['indoor'],1828,10000,1.45,500,"['Cars', 'Movies and TV', 'Reading', 'Sports']"
973,Mall of Egypt - Cairo,['indoor'],1480,100,1.19,250,"['Outdoor activities', 'DIY and crafts', 'Food and drink', 'Health and fitness', 'Volunteering', 'History and politics', 'Fashion', 'Gardening', 'Sports', 'Parenting', 'Photography', 'Movies and TV', 'Cars', 'Technology', 'Travel', 'Pet lovers', 'Science and nature', 'Reading']"
500,The Room Egypt - Cairo,['indoor'],9173,100,2.07,100,"['History and politics', 'Movies and TV', 'Technology', 'Music', 'Food and drink', 'Photography', 'Parenting', 'Sports', 'DIY and crafts', 'Art and culture']"
936,"Little Buddha, Sharm El Sheikh",['outdoor'],9128,500,2.53,250,"['Dancing', 'Travel', 'Music', 'Pet lovers']"
109,Escape Egypt - Alexandria,['outdoor'],9209,100,4.72,100,"['Gardening', 'Cars']"
881,Break Egypt - Cairo,"['indoor', 'outdoor']",9100,5000,1.46,500,"['Volunteering', 'Dancing', 'Travel', 'Technology', 'DIY and crafts', 'Parenting', 'History and politics']"
828,Wadi Al-Hitan,['outdoor'],6805,5000,3.61,250,"['Science and nature', 'History and politics', 'Gardening']"
8,Houdini Egypt - Cairo,['outdoor'],1562,100,1.08,250,"['Technology', 'History and politics', 'Reading', 'Sports', 'Art and culture']"
447,"Amici Bar & Grill, Cairo",['indoor'],2028,10000,3.97,1000,"['Outdoor activities', 'Dancing', 'Reading', 'Health and fitness', 'Gardening', 'Fashion', 'Travel', 'DIY and crafts', 'Movies and TV', 'Music', 'Science and nature', 'Art and culture']"
428,"Caribou Coffee - Downtown Mall, Cairo",['outdoor'],6280,2000,4.67,500,"['Movies and TV', 'Travel', 'Volunteering', 'History and politics', 'Cars', 'Sports', 'Science and nature', 'Health and fitness', 'Fashion', 'Pet lovers', 'Reading', 'DIY and crafts', 'Gardening', 'Food and drink', 'Music']"
586,El Sokhna Port,"['outdoor', 'indoor']",3875,4000,4.17,100,"['History and politics', 'Art and culture', 'Science and nature', 'Dancing', 'DIY and crafts', 'Technology', 'Health and fitness', 'Outdoor activities', 'Cars', 'Music', 'Photography', 'Volunteering', 'Fashion', 'Reading', 'Sports', 'Gardening', 'Food and drink']"
311,El Dammah Theater - Cairo,"['outdoor', 'indoor']",7747,3000,1.29,1000,"['Pet lovers', 'Health and fitness', 'Parenting', 'Outdoor activities', 'History and politics', 'Movies and TV', 'Science and nature', 'Volunteering', 'Travel', 'Sports', 'Dancing', 'Art and culture', 'Reading', 'Photography', 'DIY and crafts', 'Cars', 'Music']"
28,Al Horreya Park,['indoor'],1283,5000,3.83,250,"['Movies and TV', 'Travel', 'Reading', 'Sports']"
156,Fun City,['indoor'],1677,200,1.26,100,"['Photography', 'Gardening', 'Dancing', 'Movies and TV', 'Outdoor activities', 'Music', 'Health and fitness']"
419,Qasr Al Sarab Desert Resort,['indoor'],1156,2000,4.33,250,"['Technology', 'Pet lovers', 'Travel', 'Cars', 'Reading', 'DIY and crafts', 'Sports']"
425,Osiris - Cairo,"['indoor', 'outdoor']",4382,4000,1.46,250,"['Sports', 'Outdoor activities', 'Fashion', 'Food and drink', 'Travel', 'Science and nature', 'Movies and TV', 'Art and culture', 'Volunteering', 'Music']"
250,"Coffee Republic - Maadi, Cairo",['outdoor'],4266,500,1.88,250,"['Technology', 'Cars', 'Music', 'Art and culture', 'Sports', 'Reading', 'DIY and crafts']"
913,Cairo Jazz Club - Cairo,['indoor'],3950,1000,1.62,500,"['Technology', 'Travel', 'Science and nature']"
664,"El Rowad, Cairo",['outdoor'],968,3000,2.39,1000,"['Art and culture', 'Gardening', 'Reading', 'Pet lovers', 'DIY and crafts', 'Food and drink', 'Sports', 'Cars', 'Parenting', 'Technology']"
399,"Caffè Greco - Downtown, Cairo","['indoor', 'outdoor']",9598,3000,2.23,1000,"['Music', 'Photography', 'History and politics', 'Volunteering', 'Reading', 'Cars', 'Technology', 'DIY and crafts', 'Dancing', 'Movies and TV', 'Art and culture', 'Gardening', 'Health and fitness', 'Parenting']"
293,Aqua Park El-Quseir,['indoor'],6621,2000,4.76,250,"['Health and fitness', 'Movies and TV', 'Pet lovers', 'Volunteering', 'Cars', 'History and politics', 'Technology', 'Outdoor activities', 'Photography', 'DIY and crafts', 'Gardening', 'Fashion', 'Dancing', 'Reading', 'Parenting']"
335,Houdini Egypt - Cairo,['outdoor'],1647,100,3.34,500,"['Travel', 'Cars', 'Fashion', 'Reading', 'Outdoor activities', 'Food and drink', 'Parenting', 'Sports', 'Music', 'Dancing', 'Movies and TV', 'Science and nature', 'Art and culture', 'Health and fitness', 'History and politics']"
304,Escapology Egypt - Cairo,"['indoor', 'outdoor']",8546,5000,3.86,500,['Sports']
273,Shooting Club - Cairo,"['outdoor', 'indoor']",8196,4000,3.88,250,"['Health and fitness', 'Volunteering']"
449,Qasr Al Sarab Desert Resort,"['indoor', 'outdoor']",4102,1000,2.24,250,"['Art and culture', 'Fashion', 'Reading', 'Music']"
659,"Sky Bar, Hurghada",['indoor'],9156,4000,2.89,100,"['Cars', 'Reading', 'Fashion', 'Parenting', 'Gardening', 'Outdoor activities', 'DIY and crafts', 'Travel', 'Photography', 'Food and drink', 'Sports', 'Movies and TV', 'Science and nature']"
117,Dream Park,['outdoor'],616,10000,1.63,500,"['History and politics', 'Movies and TV', 'Science and nature', 'Health and fitness', 'Gardening', 'Music', 'Food and drink', 'Reading', 'Volunteering', 'Technology', 'Photography', 'Cars']"
520,Happy Dolphin,['outdoor'],2574,4000,4.12,250,"['Music', 'Gardening', 'Food and drink', 'Sports', 'Travel', 'Dancing', 'Parenting', 'Cars', 'Pet lovers', 'DIY and crafts', 'Reading']"
511,"Bamboo Beach, Hurghada","['outdoor', 'indoor']",6273,500,3.67,250,"['Reading', 'Health and fitness', 'Gardening', 'Travel', 'Sports', 'Food and drink', 'Fashion', 'Movies and TV']"
438,Mind Maze Egypt - Cairo,"['outdoor', 'indoor']",6858,10000,3.2,1000,"['DIY and crafts', 'Science and nature', 'Parenting']"
314,Cairo Contemporary Dance Center - Cairo,"['indoor', 'outdoor']",868,10000,2.74,1000,['Dancing']
895,Mastermind Egypt - Cairo,['indoor'],2147,500,2.09,250,"['Outdoor activities', 'Music', 'Technology', 'Food and drink', 'Travel', 'Health and fitness', 'Gardening', 'Fashion', 'DIY and crafts', 'Cars', 'Pet lovers', 'Art and culture', 'Science and nature', 'Sports', 'Reading', 'History and politics', 'Parenting', 'Dancing', 'Volunteering', 'Movies and TV', 'Photography']"
597,"O2 Lounge, Sharm El Sheikh","['indoor', 'outdoor']",6527,100,2.85,500,"['Music', 'Food and drink', 'Photography', 'History and politics', 'Fashion', 'Volunteering', 'Technology', 'Sports', 'Travel', 'Outdoor activities', 'Reading', 'Cars', 'Parenting']"
121,"T-Spot - Nasr City, Cairo",['indoor'],3196,4000,3.26,1000,"['Cars', 'Gardening', 'Reading', 'Technology', 'Music', 'Art and culture', 'DIY and crafts', 'Food and drink', 'Sports', 'Parenting', 'Photography', 'Outdoor activities', 'History and politics', 'Volunteering', 'Pet lovers', 'Fashion', 'Travel', 'Movies and TV', 'Science and nature', 'Dancing', 'Health and fitness']"
912,Challenge Chambers Egypt - Cairo,['indoor'],6817,5000,1.86,250,"['Dancing', 'Gardening', 'History and politics', 'Art and culture', 'Reading', 'Music', 'Movies and TV', 'Parenting']"
26,Key Quest Egypt - Cairo,['indoor'],2783,2000,2.17,1000,"['Parenting', 'Sports', 'Movies and TV', 'Science and nature', 'Reading', 'Art and culture', 'Volunteering']"
493,Port Said Lighthouse,['indoor'],7640,500,1.05,250,"['Photography', 'Food and drink', 'Cars', 'Movies and TV']"
616,Cairo Festival City - Cairo,"['indoor', 'outdoor']",5349,500,3.36,250,"['Volunteering', 'Health and fitness', 'Parenting', 'Cars', 'Sports', 'Movies and TV', 'Technology', 'Fashion', 'Art and culture', 'Photography', 'Pet lovers', 'Food and drink', 'History and politics']"
652,Four Seasons Hotel Cairo at Nile Plaza - Cairo,['indoor'],6456,500,1.79,100,"['Music', 'Science and nature', 'Movies and TV', 'Technology', 'Health and fitness', 'Sports', 'Reading']"
666,Porto Marina Resort and Spa,['outdoor'],1332,5000,2.4,1000,['Gardening']
25,Festival City Mall,['outdoor'],8475,10000,4.9,250,"['Movies and TV', 'Gardening', 'Food and drink', 'Technology', 'Dancing', 'Volunteering', 'Cars', 'Sports', 'Reading', 'Outdoor activities', 'Health and fitness', 'History and politics', 'Travel', 'Parenting', 'Art and culture', 'DIY and crafts', 'Pet lovers', 'Science and nature', 'Fashion', 'Photography']"
134,Darb 1718 Contemporary Art and Culture Center - Cairo,"['indoor', 'outdoor']",8556,4000,1.01,250,['Fashion']
687,"El Horreya, Alexandria",['outdoor'],599,100,4.29,1000,"['Fashion', 'Reading', 'DIY and crafts', 'Technology', 'Pet lovers', 'Outdoor activities', 'Food and drink', 'Health and fitness', 'Art and culture', 'Travel', 'History and politics']"
879,The Escape Room Egypt - El Gouna,"['outdoor', 'indoor']",6810,100,1.2,250,"['Outdoor activities', 'Parenting', 'Volunteering', 'Art and culture', 'Cars', 'Sports', 'Gardening', 'Music', 'Reading', 'Photography', 'Health and fitness', 'Food and drink', 'Movies and TV', 'DIY and crafts', 'History and politics', 'Technology', 'Pet lovers', 'Travel', 'Dancing']"
15,Royal Mall,['indoor'],4071,2000,2.42,250,"['Food and drink', 'Volunteering', 'Science and nature', 'Art and culture', 'Reading', 'Health and fitness', 'Technology', 'Gardening', 'Photography', 'Music', 'Cars', 'Parenting', 'History and politics', 'Outdoor activities']"
492,The Marina El Alamein,"['outdoor', 'indoor']",5229,4000,2.51,1000,"['Gardening', 'Food and drink', 'Science and nature', 'Health and fitness', 'DIY and crafts']"
917,Renaissance Cairo Mirage City Hotel - Cairo,['indoor'],2519,100,2.97,500,"['Parenting', 'Food and drink', 'DIY and crafts', 'Art and culture', 'Gardening', 'Health and fitness', 'Volunteering', 'Music']"
979,The St. Regis Cairo - Cairo,['outdoor'],8195,3000,2.51,1000,"['Outdoor activities', 'Photography', 'DIY and crafts']"
944,Sharm El Sheikh Beach,['outdoor'],3038,4000,4.77,100,"['Art and culture', 'Music', 'Sports', 'Science and nature', 'Food and drink', 'Reading', 'Volunteering', 'Pet lovers', 'Photography']"
290,Panic Room Egypt - Cairo,"['outdoor', 'indoor']",4345,3000,2.09,500,"['Parenting', 'Outdoor activities', 'Health and fitness']"
636,The Arab Music Institute - Cairo,"['indoor', 'outdoor']",7389,100,2.84,100,"['Pet lovers', 'Outdoor activities', 'Art and culture', 'Food and drink', 'Movies and TV', 'Gardening', 'DIY and crafts', 'Music']"
949,Riddle Room Egypt - Cairo,"['outdoor', 'indoor']",2359,200,1.77,1000,"['Science and nature', 'Sports', 'Cars', 'Gardening', 'Volunteering', 'Outdoor activities', 'Dancing', 'DIY and crafts', 'Travel', 'Movies and TV', 'Art and culture', 'Health and fitness', 'Technology', 'Reading', 'Music', 'History and politics', 'Photography', 'Food and drink', 'Fashion', 'Pet lovers', 'Parenting']"
638,"Les Amis, Cairo",['outdoor'],4753,100,1.68,500,"['Travel', 'Gardening', 'Technology', 'Cars', 'Reading', 'Pet lovers', 'Health and fitness', 'Outdoor activities', 'Movies and TV', 'History and politics', 'DIY and crafts', 'Dancing', 'Photography', 'Art and culture', 'Fashion', 'Science and nature', 'Food and drink', 'Music', 'Sports', 'Parenting']"
259,Al Koronfel Park,['indoor'],8998,5000,1.27,100,"['Sports', 'Reading', 'Travel', 'Cars', 'Volunteering', 'DIY and crafts', 'Science and nature', 'Music', 'History and politics', 'Movies and TV', 'Food and drink', 'Dancing']"
185,Darb 1718 Contemporary Art and Culture Center - Cairo,['indoor'],3471,5000,4.9,1000,"['Dancing', 'Food and drink', 'History and politics', 'Travel', 'Science and nature', 'Outdoor activities', 'Technology', 'DIY and crafts', 'Photography', 'Art and culture', 'Movies and TV']"
984,Hour Escape Egypt - Cairo,"['outdoor', 'indoor']",2850,2000,2.34,500,"['Parenting', 'Movies and TV', 'Outdoor activities', 'Gardening', 'Photography']"
847,Cairo Tower,"['indoor', 'outdoor']",2941,100,3.56,250,"['Outdoor activities', 'Pet lovers']"
223,"The Smokery Beach, Alexandria",['indoor'],4501,4000,4.99,500,"['Dancing', 'Outdoor activities', 'Volunteering', 'Music', 'Technology', 'DIY and crafts', 'Travel', 'Food and drink', 'Art and culture', 'Fashion', 'Photography', 'Sports', 'Reading']"
596,Amaze Egypt - Cairo,['indoor'],8443,10000,3.4,500,"['Cars', 'Fashion', 'Travel', 'Movies and TV', 'Parenting', 'Photography', 'Dancing', 'Volunteering', 'Gardening', 'Food and drink', 'Art and culture', 'Pet lovers', 'Technology']"
697,Downtown Mall,['indoor'],1524,4000,2.96,100,"['Science and nature', 'Gardening', 'Volunteering', 'Movies and TV', 'Health and fitness', 'Fashion', 'Sports', 'Pet lovers', 'Art and culture', 'Food and drink', 'Technology', 'Outdoor activities', 'Music', 'History and politics', 'Parenting', 'Dancing', 'Photography', 'Travel', 'Reading', 'Cars', 'DIY and crafts']"
10,Al-Qaaed Park,['outdoor'],7915,100,1.59,500,"['Health and fitness', 'Reading', 'Art and culture', 'Outdoor activities', 'Music', 'Travel', 'Photography', 'Pet lovers', 'DIY and crafts', 'Food and drink', 'Dancing', 'Volunteering', 'Parenting', 'Technology', 'Cars', 'Fashion', 'Sports', 'History and politics', 'Science and nature', 'Movies and TV']"
222,Cairo Jazz Festival - Cairo,"['outdoor', 'indoor']",7684,4000,4.86,100,"['Fashion', 'DIY and crafts', 'Technology', 'Outdoor activities', 'Movies and TV', 'Music', 'Reading', 'Health and fitness', 'Gardening', 'History and politics', 'Volunteering', 'Science and nature']"
377,"Indigo Beach Club, Hurghada","['indoor', 'outdoor']",4847,10000,3.25,500,"['Cars', 'Parenting']"
24,"The Tap West, Cairo","['outdoor', 'indoor']",8986,4000,2.34,100,"['Pet lovers', 'Outdoor activities', 'Reading', 'Photography', 'Fashion', 'DIY and crafts', 'Volunteering', 'Science and nature', 'Travel', 'Gardening', 'Health and fitness', 'Cars', 'Music']"
774,Skoop Egypt - Cairo,"['outdoor', 'indoor']",4788,100,4.22,100,"['Travel', 'Food and drink', 'Photography', 'Gardening', 'Music', 'Outdoor activities', 'Science and nature', 'Art and culture', 'Sports', 'Parenting', 'DIY and crafts', 'Cars', 'History and politics', 'Dancing', 'Technology', 'Reading', 'Health and fitness', 'Movies and TV', 'Volunteering']"
986,Giza Zoo,['indoor'],9854,2000,4.54,100,"['Sports', 'Reading', 'Outdoor activities', 'Health and fitness', 'Science and nature', 'Music']"
384,El Dammah Theater - Cairo,"['indoor', 'outdoor']",8897,10000,1.14,250,"['Sports', 'Reading', 'Gardening', 'Food and drink', 'Cars', 'DIY and crafts', 'Movies and TV', 'Parenting', 'Volunteering', 'Pet lovers', 'History and politics', 'Fashion', 'Health and fitness', 'Technology', 'Art and culture', 'Travel', 'Photography', 'Outdoor activities', 'Science and nature', 'Music']"
374,"The Lodge Bar, Alexandria","['outdoor', 'indoor']",9686,100,3.28,250,"['Science and nature', 'Photography', 'Reading', 'Sports', 'Technology', 'Music', 'Food and drink', 'Outdoor activities', 'Volunteering']"
843,Panic Station Egypt - Cairo,['outdoor'],9698,100,2.84,500,"['Science and nature', 'Pet lovers', 'DIY and crafts', 'Health and fitness', 'Reading', 'Sports', 'Cars', 'Volunteering', 'Parenting', 'Outdoor activities', 'Fashion', 'Music', 'Art and culture', 'Movies and TV', 'Gardening']"
971,Luxor Land,"['indoor', 'outdoor']",3479,4000,4.34,500,"['Travel', 'Outdoor activities', 'Sports', 'Reading', 'Technology', 'Cars', 'Food and drink', 'Art and culture', 'Photography', 'Gardening', 'Parenting', 'DIY and crafts', 'Dancing', 'Pet lovers', 'Volunteering', 'Health and fitness', 'Music', 'History and politics', 'Movies and TV', 'Fashion']"
137,Adventure Rooms Egypt - Cairo,['outdoor'],8557,5000,1.81,500,"['Fashion', 'Cars', 'Gardening', 'Photography', 'Reading', 'Pet lovers', 'Food and drink', 'Parenting', 'Art and culture', 'Dancing', 'Volunteering', 'Sports', 'Technology', 'Science and nature', 'Travel', 'Movies and TV', 'Health and fitness', 'History and politics']"
779,Cairo Contemporary Dance Center - Cairo,['indoor'],4166,3000,1.86,1000,"['Movies and TV', 'Photography', 'Outdoor activities']"
686,Marassi,"['outdoor', 'indoor']",4567,500,3.27,250,"['Gardening', 'DIY and crafts']"
125,Pharos Island,['indoor'],200,500,4.12,500,"['Reading', 'Photography', 'Gardening', 'Parenting', 'Music', 'Technology']"
404,The Japan Foundation - Cairo,"['indoor', 'outdoor']",9278,500,3.01,250,"['Movies and TV', 'Travel', 'Gardening', 'Outdoor activities', 'Science and nature', 'Health and fitness', 'Dancing', 'Photography', 'Music', 'Reading', 'Technology', 'Parenting', 'Fashion', 'History and politics', 'Food and drink', 'Cars', 'Pet lovers']"
928,El Gomhoreya Theatre - Cairo,"['outdoor', 'indoor']",7062,100,1.38,100,"['Travel', 'Cars', 'Art and culture', 'Sports', 'Pet lovers', 'Volunteering', 'Music', 'Health and fitness', 'Dancing', 'DIY and crafts', 'Technology', 'Gardening', 'Reading']"
818,Al-Rahmaniyah Park,"['outdoor', 'indoor']",1029,10000,1.6,500,"['Movies and TV', 'Parenting']"
90,"The GrEEK Campus - Tahrir Square, Cairo","['outdoor', 'indoor']",1067,100,2.09,100,"['Travel', 'Movies and TV', 'Science and nature', 'Sports', 'Dancing', 'Volunteering', 'History and politics', 'Food and drink', 'Music', 'Gardening', 'Art and culture', 'Photography', 'Health and fitness']"
719,"Hard Rock Cafe, Cairo","['outdoor', 'indoor']",9116,3000,3.52,500,"['Sports', 'Health and fitness', 'Fashion', 'Gardening', 'Science and nature', 'Volunteering', 'Music', 'Reading', 'Photography', 'Movies and TV', 'Food and drink', 'History and politics', 'Parenting', 'Cars', 'DIY and crafts']"
839,King Tut Aqua Park,"['indoor', 'outdoor']",7833,5000,2.42,100,"['Technology', 'Volunteering', 'Parenting', 'Food and drink', 'Reading', 'Art and culture', 'Outdoor activities', 'Movies and TV', 'Pet lovers', 'Travel']"
585,The District Mall,['outdoor'],3714,3000,4.57,500,"['Art and culture', 'Outdoor activities', 'Music', 'Photography', 'Movies and TV', 'Volunteering', 'Pet lovers', 'History and politics', 'Reading', 'Gardening', 'Sports', 'Science and nature', 'Cars', 'Technology']"
486,Al Koronfel Park,"['outdoor', 'indoor']",5938,100,3.7,100,"['Health and fitness', 'Fashion', 'Parenting', 'Gardening', 'History and politics', 'Travel', 'DIY and crafts', 'Pet lovers', 'Music', 'Sports', 'Movies and TV', 'Food and drink', 'Photography', 'Art and culture', 'Outdoor activities', 'Cars', 'Technology', 'Volunteering', 'Dancing']"
420,"La Bodega, Alexandria","['outdoor', 'indoor']",2024,500,2.99,100,"['Parenting', 'Reading']"
751,Future Park,['outdoor'],3513,5000,3.14,500,"['Reading', 'Sports', 'Pet lovers', 'DIY and crafts', 'History and politics']"
945,"Pub 28, Cairo","['indoor', 'outdoor']",7967,1000,2.28,500,"['Music', 'Pet lovers', 'Sports', 'DIY and crafts', 'History and politics', 'Fashion', 'Health and fitness', 'Outdoor activities', 'Parenting', 'Technology', 'Travel', 'Gardening', 'Art and culture', 'Volunteering']"
742,"Odeon Palace, Alexandria","['indoor', 'outdoor']",1153,10000,2.98,500,"['Reading', 'DIY and crafts', 'Pet lovers', 'Science and nature', 'Music', 'Travel', 'Photography', 'Gardening', 'Art and culture', 'Parenting', 'Food and drink', 'Outdoor activities', 'Movies and TV', 'Volunteering', 'Cars', 'History and politics', 'Dancing', 'Sports', 'Fashion', 'Technology', 'Health and fitness']"
518,"Wunder Garten, Alexandria","['indoor', 'outdoor']",5761,200,4.59,500,"['Fashion', 'Sports', 'Science and nature']"
684,The Time Chamber Egypt - Cairo,['indoor'],9537,100,1.57,100,"['Outdoor activities', 'DIY and crafts', 'Science and nature', 'Parenting', 'History and politics', 'Cars', 'Dancing', 'Reading', 'Health and fitness', 'Movies and TV', 'Art and culture', 'Pet lovers', 'Music', 'Photography', 'Travel', 'Technology', 'Sports', 'Volunteering', 'Food and drink', 'Fashion', 'Gardening']"
850,"The Tap Downtown, Cairo",['indoor'],2216,5000,1.47,250,"['Photography', 'DIY and crafts', 'Travel', 'Reading', 'Technology', 'Science and nature', 'Sports', 'Pet lovers', 'Art and culture', 'Fashion', 'History and politics', 'Parenting', 'Volunteering', 'Food and drink']"
228,Room Escape Egypt - Cairo,"['outdoor', 'indoor']",5100,5000,1.93,250,"['History and politics', 'Pet lovers', 'Outdoor activities', 'DIY and crafts', 'Parenting', 'Volunteering', 'Reading']"
698,"Beano's Cafe - Maadi, Cairo","['indoor', 'outdoor']",4247,5000,1.7,500,"['Travel', 'Art and culture', 'Fashion', 'History and politics', 'Sports', 'Outdoor activities']"
558,El Fayoum Oasis,['indoor'],4537,500,4.57,100,"['Cars', 'Art and culture', 'Sports', 'Parenting', 'Dancing', 'Food and drink']"
